,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,user_id
8671,4.0,3,4,JBR,4,6,eyWx5gvieVoMBs_uOQigdA
8672,4.0,0,0,Lisa,2,0,G2OJICuHMwHC6E19Uqu2dQ
8673,4.33,3,3,Anthony,22,9,UUHEVGrLubLV4Q4P4Haz3g
8674,4.0,1,0,Kamren,2,1,K5KsS3zgursnC4y54LBdSw
8675,5.0,0,0,Amber,1,2,UHAKVWJqEojdzYimpsFi9w
8676,3.75,1,3,Amber,9,29,-ChPwsaajWKxkZ2oU0k8FA
8677,3.86,30,18,Heidi,22,76,JAeTwZWx5MUq2_h7fZLKIQ
8678,4.33,0,2,Lisa,6,3,jYesm-TzqkffLKRm0i9PWA
8679,3.5,0,0,Mark,3,1,fdn5yTfZ3jnBE-5PljZ5hA
8680,5.0,0,0,Rebecca,1,0,6pvSornnAIfr6fS-F9UGZA
8681,3.0,0,3,Justin,10,9,OixErebrunha0s5Tp_Qmgg
8682,3.88,83,104,John,161,174,HTaGGoCDrGWbe88h093CsA
8683,4.0,0,0,Chelsea,2,0,wPx9pHsq1bVEjk9pAlHz8g
8684,4.0,56,71,Jim,221,171,-CKrHtda1TSEySu9wrmr1A
8685,4.0,0,0,al,3,0,oW1d1m16zEuIluw6jR2e5Q
8686,3.83,16,15,Darrah,12,10,FmwxYme5aut9qw0UZwgNiA
8687,5.0,0,1,J,1,1,FNS90B7FvkGNe-OpTR1AQA
8688,4.11,4,1,Jordan Michael,44,23,qu8w1fUZnqON5ikXVpis0Q
8689,4.0,1,0,Melinda,4,6,fV0GO3IBljKHL8vKtTox7w
8690,5.0,0,0,Stephanie,1,0,VGstN_bFOq-OPRlNdkfAJQ
8691,3.24,1,2,Dietrich,37,18,vqbL3UMlknhtU2naPsPKqA
8692,1.0,0,2,J,1,2,0dJPYfb_JT5OcXaZCoDe1Q
8693,3.0,0,0,Linda,11,8,YeXxwNiwioA2Lhd7VIv5-g
8694,3.5,0,0,Gregg,2,1,qaB3vopPic7wymKUMbt28g
8695,5.0,0,0,ROBYN,2,2,eGx6c5xSa2kuAsxgltGlUQ
8696,4.0,5,5,Marnie,16,9,PBxgmhVs6eW67xgL5sL85A
8697,3.5,2,2,Brian,6,5,iRUlbgDZKZF_4NRe9Zl2PQ
8698,3.42,958,1220,Max,338,1455,Cp-PV8rsypbO-xBrQ6KmQg
8699,4.07,11,7,chris,28,29,7bjP7WcPi6rEqEHsudY-WA
8700,3.43,0,1,Jessica,8,6,V_NaUUcLx7e-hFRyGOsOBA
8701,3.0,0,0,Timiah,1,0,lA2q2WVvIs5wxXNpENBztg
8702,1.0,0,0,Greg,1,3,uAC8oKSjt3fR8wqauM06lQ
8703,4.19,23,15,Anahe,57,45,wqYODiWap4X_2piZkuFvSw
8704,3.81,2,1,Christa,16,16,FCCH1FtzoBVY8mXLWif9-Q
8705,3.91,38,27,Dana,23,86,HdjQphmUgZj0Ag5EkhnDGA
8706,3.43,2,2,Kelly,7,5,9Dp3fBOEQvZpYALtQ9C8HA
8707,1.0,0,0,Happy,1,0,CbVgpGNl8gn0lESTfpP3sQ
8708,5.0,0,0,Barb,3,2,q5Q44Fp192McyZrcw68FmA
8709,4.5,0,0,Chic,2,1,4HFgiEBxnR4jh1diIvszDQ
8710,4.06,40,22,Brent,78,93,085TP4qzSt6sr2COT4lVCg
8711,5.0,0,0,Vivienne,2,1,ek9-PsLzgfJFV1QQcn2r_Q
8712,4.0,0,0,Stephen,3,0,V8hXZIVRVg4QN87m1LQABA
8713,5.0,0,0,D,1,2,crI1TRnyp0Fld6t0ez95jQ
8714,5.0,2,0,Jess,3,2,9QdsNtL2NpnCk9SjLewdBQ
8715,4.25,16,14,Alissa,77,48,8mlRe-hXufxNBE_c5d3pbQ
8716,3.67,3,2,Ruby,3,5,WNbR-Otm3G-hcVnDU-o83A
8717,1.0,0,0,Diana,1,0,y9kKXDVOuPpaOaOyBr4KcA
8718,3.99,183,245,Josh,119,339,S_tK4qntXYiGiJwds2iuBw
8719,3.36,6,7,Sean,39,17,mjnZcvOY0xPGTIBzHIlUWA
8720,3.83,3,3,Jeff,12,6,eaRMRfSM8TSbw2CVxUmYIw
8721,3.58,7,6,Dani,12,17,HTrWsW-JTi23miGSZDr3YQ
8722,5.0,0,0,Greg,1,1,7XsKaUBm21vSKjfFk_UJgA
8723,3.25,8,3,Roger,28,32,vYmM4KTsC8ZfQBg-j5MWkw
8724,4.0,0,1,Liana,2,2,2e1BQeqyhPFY0N9d2tim6Q
8725,4.89,1,0,Rob,9,7,FTgauFuXcJWH_y8v0dYxeQ
8726,5.0,1,1,Aymee,3,2,9Y1_KSrodMF5xyt6ee4n4w
8727,4.5,0,0,Cortney,2,0,O56cSzb2SCRK2pnJfiUCkg
8728,4.5,2,0,Stefanie,3,2,uI-9gvOlvq-l9s57tjLrJg
8729,2.0,1,0,Tim,1,2,B7PPzi76oZxnkRKpRl51hA
8730,3.75,1,0,Dave,4,5,yMyi41laTTfuPtrDu5nPiA
8731,3.25,1,5,Amy,8,22,d7G5UmaTLSz6usEB00VpFg
8732,3.86,36,32,Alisa,69,62,qqOMBh_t6AD4t0Ad6CVwrA
8733,3.5,0,0,Justin,2,3,H9OaKL0QUaxzwg4A1zUCXA
8734,2.0,0,2,Kevin,1,2,kJ58pJCnNChRCyIuutwK0g
8735,3.52,20,35,Julie,141,86,U79smK_l4yT2lLXUPVa3TA
8736,4.34,36,33,Debbie,45,103,ndq2MsPqjZgf2qCk-Rd5Lg
8737,3.67,0,1,C.,10,4,jfL9EqM4nSTMV7mt_i2nuQ
8738,1.0,0,0,Frank,1,1,amMhTK8qDOWTsnuprX5CJQ
8739,3.75,0,1,Brittney,10,3,6PFbHhq7aQQkTy40a2K36w
8740,4.0,4,2,John,11,7,jzVdaZ8GWMTG5Wf5OdChUA
8741,3.67,0,0,Gabriel,9,5,BjuCl6xzbj8mB2GiCklq6g
8742,4.27,9,10,Renee,11,20,ZLenbJsbMXJxX4qSd3MzsA
8743,4.67,4,0,BlueTopaz,15,21,k_uhfC3mEizlTR8AZfXY_Q
8744,4.2,1,0,Dan,5,3,vliAJpHltPo-SL6tGz5A3g
8745,5.0,0,0,Zach,3,0,8J4OIH-VcR5-ryGnK1xh7A
8746,3.62,9,9,Glen,69,36,hoWQwHk3n8RQSonNGyuJig
8747,5.0,0,1,Christy,1,0,ztOwftlwb0v0dVfFO3pscw
8748,1.75,4,4,Jessica,9,18,DaOKLm7KrCIdciwa3O6Etw
8749,3.61,92,68,rykelle and dusty,41,107,YxRKHhhuWxX96_quP9Tgyg
8750,5.0,0,0,Ashley,2,1,TAjU_neE4coMaxT88oEKMg
8751,3.0,0,0,Joshua,2,2,_lvBXBxpW0AFO3TQ4_yPzA
8752,4.0,0,0,Martin,2,1,Lxsi5ScftZ9NeCbM0fNKSg
8753,5.0,0,0,Bill,1,0,8zYms8BcKD-h4lwlnWqFKg
8754,3.41,3,6,Matt,81,39,WeFxOADIRIDgdgjg8PmQdw
8755,1.0,1,1,Lisa,1,5,aPrQgb7fyJRdLRKg0iXjJw
8756,2.0,1,0,Nathan,2,2,BsmcmwhKvm-EfnhWkWsvjQ
8757,5.0,0,0,Josiah,2,4,X2u2lU9LIqh0f9oTsnEs5g
8758,3.35,26,37,Chelsea,20,48,OMqlb9paqHOSOPGiVeL6Qg
8759,5.0,0,0,Wil,1,1,HcJrn266YlCs_DL5dN_sDA
8760,3.38,6,7,John,16,8,3wWLL2RDEZ9GgU0rNxyyXQ
8761,5.0,0,0,Jeffrey,1,1,gwBmKjbUQbGdvpJJmUXzOg
8762,2.89,5,5,Tim,9,6,fRxsxrX71_qMpeF2MFJcYw
8763,4.5,0,0,Mike,2,1,5Sry0XeXaimYvPSATjEp7g
8764,3.67,0,2,Sara,4,0,HErv4zp1mxRf0Bl0z1Un3Q
8765,5.0,0,0,Ellie,3,2,VjYx-7nRiK_GTmfWZJfEjA
8766,2.75,3,6,Hugh,6,23,fXb9GE7B8OFDqkBr_V5wGg
8767,4.0,15,2,Jason,12,31,shAplOMYNkG5JnjZ05NQMQ
8768,4.67,1,0,Claudio,3,0,UunGWWIRkqAM8LTlbNetwg
8769,4.47,10,2,Sandra,19,25,OOVJU9dm0tr_hPuzYFvE_g
8770,4.23,4,1,Ellen,13,12,83WRCxbt5hWYQ3SD2LXf8A
8771,4.67,2,0,Candice,4,13,LpDz9ZVVWy1msOhpI7BNtA
8772,1.0,0,0,sherri,1,5,5ubTQgHad23rol5p8NxULg
8773,3.33,2,2,Thimetis,15,14,A4KzD8gwSlvJGvz7kSdCKQ
8774,4.0,1,0,David,4,1,z9B2DpYslAZg21v08DUQIQ
8775,3.0,4,0,suzanne,7,9,CHychFk6f-I7328gbVt2Ng
8776,5.0,0,0,Gary,2,0,KkGglvvwd61K5GM-tZm_JQ
8777,4.0,0,0,Terri,1,0,gmMaY83-a9XIYOj5vID7sA
8778,4.29,1,1,James,7,8,xj_qHWGgCQUUoCTQO8zGwg
8779,3.0,0,2,Lori,7,13,VUOtKrXdJ_5ddqmdUlCyMg
8780,3.0,0,0,Ludmilla,5,2,HIoe3Gs8Qoz5rOkxl_iUTA
8781,4.5,1,0,Renee,2,1,R5opI5ihrg-PhWWf0EXrSQ
8782,4.38,2,3,Dan,16,11,F1_EKp5Qc5u-m1o6NItJPw
8783,1.0,0,3,Angela,1,4,4zf__5msXAnNzQyljeGtrg
8784,4.03,75,21,Baoping,117,143,nVulrkxHaCX6f3RGb24cYQ
8785,3.0,0,0,Agustin,2,0,6TQi0QpE7CeclUD7yXmdZg
8786,4.67,0,0,Andy,3,1,84rRBg7rqBQn2m15CvgzdA
8787,5.0,0,0,Angela,1,0,m4nePNGsRfjunV4qCkxDhQ
8788,3.67,0,0,Julie,3,0,mignuangYnYmlVoOTMH9Xw
8789,4.15,4,4,Lynn,13,8,9P7YOcGI8meoFTgNhit81A
8790,3.19,14,41,Clint,31,58,_n6n9lirDx7SPAwTDaYNdQ
8791,4.38,1,0,M,8,3,GxwVPtSojevZLzMEXqyXsg
8792,3.33,6,7,Eric,27,36,x8y1nxyvDJ7fOySblW8mww
8793,3.6,4,4,Kylee,15,12,7eTIkF2n4-lBvArxjV480Q
8794,3.71,347,108,Lily,242,431,Xqd0DzHaiyRqVH3WRG7hzg
8795,5.0,0,0,Donnell,1,1,CCBpcSZAloQU9uv0Ktq5WA
8796,5.0,0,0,Timothy,1,0,RLHONx-99q8W_2U3Bnodmg
8797,3.58,76,37,Cary,174,189,llmoZuLKjAfU_pwuuzCo0w
8798,3.62,591,374,Maureen,595,1025,aEy1jCs0Z2qf9NOybRw2qg
8799,1.0,0,0,Jen,1,1,BQrTHuaYJx-_KslhWT4pVA
8800,4.2,7,5,Rasheda,6,7,Ne5QtI99zxJ2x8UbDs0qtQ
8801,5.0,0,0,Jason,1,0,XlVWRYPMpocZr0T9SgLtIw
8802,4.0,1,0,Jacqueline,3,0,_P_SVOfSJHWLYYz7YBAOkQ
8803,3.6,0,4,s a,12,32,xXxoYIsbfXFK8BKndCcnZg
8804,3.0,0,0,Donna,3,0,AFbk4sEEq422YSYinaovsA
8805,4.09,66,74,Jose,162,192,WcnFWEVx9HO4eplGqvvr1w
8806,4.0,0,0,Melyssa,3,3,zCXRZwr9UdBRfRrf8Pukyw
8807,3.64,34,19,Julie,139,66,irc0y-KlZxflkW_JoOhGWQ
8808,4.09,4,9,Travis,35,17,D_trtIhKnsSa62csZ6RDxg
8809,1.0,0,0,Christine,1,4,8ZE93bwK80eW3MN9-MOeyA
8810,4.33,3,1,Jason,4,5,F-iOCZDAJc9QvIqmyn3v7w
8811,5.0,3,0,Nicole,4,3,BqQRV1QkeLSVj8pGSzKdoA
8812,4.4,1,0,Chris,5,2,2K5Z79LIKu2F0M3IfsUmtg
8813,3.17,3,7,John,13,9,KaWduvyLhPyICEm8dJzLRA
8814,3.0,3,1,Johnny,6,8,4RvRZUNdaLxei6ikYKnjrA
8815,3.79,24,8,Jasmine,91,93,63UaVdLeICrUy-mI97LpUA
8816,4.4,1,0,Kylie,15,15,UJ15wl3TKja7TpyMNBOlRw
8817,3.5,0,0,AJ,2,3,ocitaNXuVnhS3DnDHfUtcw
8818,4.5,2,1,Natalie,6,3,EmdTYH8B1OZ0a1hCFQQ34A
8819,3.76,1,1,Adam,17,8,kS-zOetVeNWpm7f0Cie4-g
8820,3.66,17,13,Frank,76,72,NNOL242ksO3BsAVAfMlV7g
8821,3.67,1,0,Scott,3,1,2TqWkgubOWO98IKJiwgxQQ
8822,3.0,0,2,Joey,2,1,jNa3AWrLsOn8EqjkHxEVbg
8823,3.21,28,22,Anderson,24,33,eUAct8fkZ8OlhOn0QYDNqQ
8824,4.5,0,0,Blair,2,5,RUUVLiB4A0DPSBoTIIAaBA
8825,4.0,0,5,Chris,4,5,4fmfeZ61GDF_OgKdCDLAhQ
8826,4.0,0,0,MT,1,0,uI_V43flxYsPl8lajtsdSA
8827,4.36,3,1,Brian,14,5,EbK5D6EeyFnGEmsy7DNILA
8828,3.81,29,28,Dan,63,62,j-kShDJgp5acGhqJAkJHnA
8829,5.0,2,1,Kelly,1,1,IQyX8dOoglnn5FipjBLUAg
8830,3.0,1,0,Gail,2,0,XL5CjNp3EGeFwsB4DSaypg
8831,3.4,2,7,Cindy,10,10,VG3G98yvESO086EABK7nJg
8832,3.5,0,0,Dom,2,5,LyjYIQ2hdOxdG3sukA3B6A
8833,1.0,0,0,Gail,2,2,fMZHrGbtNy10nkT281kaeA
8834,4.4,1,2,Brian,5,1,GYxSNn0BIb1PeDXfybVY3w
8835,5.0,0,0,Kevin,1,0,vhH1X8o0ngjRYpne6UmFEw
8836,1.0,2,2,Megan,2,2,pZT6rvA3KTDtpaTKOg3yqw
8837,1.0,1,0,Danielle,2,7,o0PtCbKjXYaGZ6xQcw6m_g
8838,2.25,6,5,abe,4,10,vnpS8VAAkyVdhzCj-CPYOQ
8839,4.0,0,0,Ashleigh,1,0,Tfd29pFVDdoZkOMMpMQADQ
8840,3.75,12,12,Raymond,88,31,tuCvbi36FLn5UDsrlPABeQ
8841,5.0,5,1,Becca,5,6,Bg_BKLECAnXtOV0i3oSWvA
8842,4.1,5,3,Timothy,31,18,fE5ojHhyXuRxKUJIewD6YA
8843,4.0,0,2,Benjamin,2,0,WYTlF1yd0OXS4ZvOoVUg6Q
8844,5.0,0,0,Kelsi,1,0,XzGhCIscIQ_-P9XvYR1PhA
8845,3.84,18,9,R,63,39,jlbPUcCRiXlMtarzi9sW5w
8846,3.0,0,0,Nicole,2,0,m7r4J-brz5TChblwV4EXEg
8847,3.61,11,11,Ziggy,154,58,AZ8NDHmLWdZGzvMtZXzjkA
8848,4.09,11,4,Dave,11,22,J46JyRtoOa2iITZbG8VhkQ
8849,3.83,2,0,A,12,8,57MY48xg228DCTJI7t8Sag
8850,4.75,0,0,Adam,4,0,Aij7b89w0aIHXuVH5Yd4QA
8851,3.33,0,0,Brian,3,0,tGBlcieUE9LpklZGylh__Q
8852,2.33,0,0,Kristina,3,1,7C3dphwpfj7blcegtT4umg
8853,1.0,0,0,PENNY,4,5,IxGgi4tQpmKfasB8EM6_sQ
8854,3.63,23,16,Maria,94,56,uLCLp28b2gz0x6PjE4b7cA
8855,2.33,0,0,Laurie,3,3,TalxU4CEduLDkxnAUhy4RQ
8856,2.5,0,0,Courtney,2,2,QOr2VtUFGZXJTxhvH5VhXg
8857,5.0,0,0,Eric,4,3,2M9xks6eSGK4kvFoXwkzSw
8858,4.23,3,2,Kristin,13,7,Ba-tIR3a8hhwIk-y_hVzFg
8859,3.91,10,12,Sarah,34,18,Dy5RO6Y5jCUgr8ny0m4GBg
8860,3.02,29,34,Bryant,267,77,b5wX8r-rqyqoa0h_2D-FmA
8861,4.52,23,8,Jessica,21,63,1prjit4TbpBBN9y2qlS_8g
8862,4.36,2,3,Doug,13,12,SH7jHJXak-R7-6zj5KKvrg
8863,2.67,1,1,Andrew,3,1,mv9Blulio6vZJalVjFe5Fw
8864,5.0,0,0,Angela,1,1,akvWl9VA-M28x9-J3vrw3Q
8865,3.67,1,3,Jorge,3,4,Er4EezkDDc2c6wpz5r-OmQ
8866,5.0,0,0,Albert,1,3,hbERnrsgpSrhxckeqvLhyA
8867,3.88,30,23,Jennifer,94,118,lITyv4Vxz21R9HU3dAz0Xw
8868,3.43,2,2,Karen,7,3,g9A9krUcmPuO3Uv8WnGP4A
8869,4.7,12,1,Jonelle,10,10,uXKr25gofWxW4j2HK0CpOQ
8870,3.8,0,0,Lance,11,2,QOiqdieu-luXMWPSSiLtKQ
8871,1.0,0,0,Julie,2,1,gl8Y8d6JUDNbUcUZ78Earg
8872,4.5,1,0,Nancee,2,0,ZM7NnMlqkqt6ukwoBLzA-g
8873,4.03,132,55,Angel,235,301,7Rfg_PLtU-Kny47JFj3jYQ
8874,1.0,0,0,Jackie,1,2,3DAIvmYvU0uhLyGWEgu0eA
8875,5.0,2,2,Pam,1,2,YUrCL7lrdC_koQI4P6_W5w
8876,3.0,0,0,cindy,2,0,gmekGIZDD-55QrBQrNFT9w
8877,4.0,0,0,Steve,1,1,toyBUPR5bgaAScbTgOKB-w
8878,4.14,2,2,Ellen,9,5,_JlgkmdTTa57zERzsYR13w
8879,3.96,447,413,Anthony,120,576,AYGHNy8gPxl2Q-etTT3hZw
8880,4.5,1,0,Bdawg,4,5,2A3aWrqtZwNcArxwpfUSnQ
8881,5.0,0,0,Courtney,1,0,3o-1d_y28ZKXtp3RM02VVw
8882,4.0,0,0,Larry,4,2,OqLxZhmd1mB8l_ZlvhlV_g
8883,3.58,249,91,John,523,453,uRgzENYa6NhmTZ4wfJq77w
8884,3.61,17,13,Ralph,108,81,4HVJGaN2l3i-yk1cdoq4QQ
8885,1.0,0,0,John,1,0,Hu6ZqC2YP5nZSMni-ITYFQ
8886,3.85,5,5,Dakota,13,54,R9IDGn40u9IxiaNf2CD07A
8887,1.5,0,0,Allen,2,3,dR1gUcA11nai8th5LgWukQ
8888,3.94,62,13,Denise,126,130,wJ2OkUEwoiLcaGmz68-uFg
8889,4.35,14,4,Joe,61,30,aLTl_OkLo0BFRxdz1n6sYA
8890,3.77,504,457,Kristin,387,684,1Tf7MCgJ8KDO6kqtNtBdLw
8891,3.94,11,5,Michelle,50,25,0YNhZ52_oNBrzf6YABTXhA
8892,4.45,32,29,Monty,32,39,IMs0SNnRY625SKY2AZDMLQ
8893,3.5,3,7,Cay,15,9,C0WhCeFcuuBgKEHrQlyP1A
8894,3.8,4,16,Meghan,5,14,q9kmjMDIgl_jRXysnMjY8g
8895,4.0,0,0,Allison,4,6,soyjhdtpCt2l2cA9ojSRJQ
8896,3.45,28,23,Anthony,85,87,aVHwMeRiIcdg_0zR6_o44w
8897,4.5,1,1,Jennifer,2,1,iXoAecVNMtQ3Ipbe0RDACg
8898,5.0,0,0,Chris,1,0,tXFDMyOBQHK-YDSsDFLK2g
8899,5.0,0,0,Erika,1,2,dQDHLSMNtRtgdtHdAtO4PQ
8900,4.03,2097,1231,JeFF,483,2317,OwcvQW8hbLjcU8eW-1xCIw
8901,3.11,20,4,Casey,61,17,uOOnLYOZV_V6osDsdKckfg
8902,5.0,0,0,Marilyn,3,0,kyNAF9lxgQC8ft6V3GhgnA
8903,3.36,4,4,Alli,15,12,cVrh_fc0YYoGJF_Z4KYIJg
8904,3.79,45,67,Ariella,33,63,Cz14fLzWMXg-7-oRpBGFag
8905,1.0,0,0,Cindy,1,0,FYc_GUorfz7MSpmKN88qkQ
8906,3.71,3,1,Kim,7,8,gcU80g4_tsykdaq96zF9DQ
8907,5.0,0,0,Kevin,1,0,BB4v7Q5Qq4mah841ErUZ5A
8908,4.67,0,1,David,4,1,XXdaMJsqRkbDqHrehJdnsg
8909,5.0,2,0,Mike,5,7,JYdOzsGGL2jR66r0E0LuqA
8910,3.4,7,8,Al,6,27,BwUeCQcuZcOfHmbps6Wv5g
8911,5.0,0,0,Freda,1,0,cQWuuzv2NLGrScs6m-xrpg
8912,4.11,3,0,Dave,10,16,HEodDtxPHBLuYzhl0ZctPw
8913,2.0,1,0,Michael,4,3,ELKwr0GCV9C4m83wd1veuQ
8914,4.4,2,1,Sara,16,15,ZimJam_JdUqVqGFH5Obo4A
8915,4.65,44,21,Amy,34,54,G7yQgNDT1SRG1zv7d3ZvWA
8916,4.67,2,0,Ashley,5,8,9gK9KtgqJawfctRIoWWErw
8917,3.88,1,1,A,26,0,gO5qs-ilS2-NfIqa1P5_uA
8918,3.53,658,601,Jeff,246,753,QjRRIR8Oo4-bX0KTsA0voQ
8919,3.6,38,54,Brant,94,98,DPRuvIWm4Iqus2_LLb7i4Q
8920,4.0,0,1,Mandy,4,5,IYhL-U3y6-ur_BXdr1PI6w
8921,3.73,33,27,Matt,74,81,Eb6jrVgXVJXRcdCIb6955A
8922,3.0,1,2,Tom,3,5,nTM2wmMIKLSRmzwZRR4SQw
8923,4.0,1,0,Laurence,2,2,3z425b5gFOKdcZxOo7acJQ
8924,3.52,36,28,Fil,93,194,5T9sj2cjsXQsPy4phfsFrA
8925,3.83,314,340,Ron,72,396,5kJYTUtFUJT24dWNs6eW8w
8926,5.0,0,0,Michael,1,0,mvELejvkHJMZ_P57VveMlg
8927,4.14,4,0,Sarah,7,10,2bYhLOxhcVMATMxaP6Z2pA
8928,4.4,1,1,Jason,6,3,gX3-jmzpdxQdGPSVSx6B-g
8929,1.0,0,0,Lon,1,0,uaktlB_kBmMynAfLosPMtg
8930,2.0,0,0,Sean,1,0,UywC_rV4hvMyhRM4Mfstmg
8931,4.0,14,9,James,22,19,i3dBoQsJCrKWDEDxIw7qyg
8932,3.93,82,18,J.,76,116,MqJdd9ph1CyS1OB44lp8vg
8933,4.14,18,9,Eddie,85,37,vrqagpWzIGCa4z7Au2e_zQ
8934,3.29,1,5,Annika,22,14,FVCzJiNoszrUSLCuG9KnOg
8935,3.0,1,3,Brett,3,10,V1_3yModtZm-WmHs1zbc7g
8936,4.25,0,1,Brie,4,3,WZG8PDgPKclNkYasbhbobw
8937,3.6,2,1,San Jose,49,9,SBlo_CuYeVuVuPAUdruXvQ
8938,4.67,0,0,Jerry,3,5,SNHOb-MeVoWGivUM_NWGxQ
8939,4.17,9,7,Rachel,6,17,ZYHvun7qJAJX2IYfl9xY4A
8940,4.09,1,1,Geena,11,16,J9u2d1P-nr937LGlZ3wmHQ
8941,3.75,4,1,Tim,4,8,EPfIBtxV4ncPMN5VCEMcGA
8942,3.74,32,65,Doreen,108,76,hoMKg_OW9vAm2-M93PjQaQ
8943,3.33,0,0,rick,3,1,P06zD_IZY7EI97YZ7lFX0w
8944,3.91,205,258,May,182,276,sanDavRXfrbyDhOlxCyqqg
8945,3.64,3,5,Manjari,11,13,XvTzN3E-vH0-AkPgrmLS0A
8946,3.68,4,8,edward,25,21,A1VEol7tMAHq2zIl07uE8A
8947,3.83,1,1,Jillian,6,9,I0aQcP2RQy-nUjH1wQbP1Q
8948,3.29,2,2,Kelly,17,17,2jESUoYkIk9MjT2aMgzlpw
8949,4.5,186,0,Jen,3,187,V460IplS-9MF_VtG8ks7vA
8950,3.33,1,1,Holley,4,3,ZCxueIjc9QfrM6Yo808UnQ
8951,5.0,0,0,Erika,1,0,PfNPElcn2mFyqM9LNJ2k5w
8952,4.0,2,0,Shannon,2,2,7AVFufvVoKsifDnRQ8Qlcw
8953,5.0,1,1,Carl,4,2,yfosF4_bvghJAp1e84jLbw
8954,3.67,79,40,merelyn,30,107,GudUwh6EapiOn4umgKdJiQ
8955,3.74,42,23,Holly,66,98,uTyIIbOvXH_XZw7OEiTiNg
8956,3.64,336,140,Swarup,496,511,9VedeYzgqzq7MXXOWhbQcg
8957,4.49,18,8,Brooke,43,29,68WiOF02xISzb9Q6VLQRkA
8958,5.0,0,0,Deb,1,0,oDDl-AIh418erByfQwoGVg
8959,3.6,5,1,Kim,10,6,f1EokGAtmy2OChSs1XbETA
8960,5.0,0,0,Yeezel,1,0,awF1dcPd0IY94GFt5GOEgg
8961,3.33,0,0,Paul,3,1,wao4A9QFsxacwg3M0prbNw
8962,4.67,0,0,Rachel,3,2,pNv6lyBfJITFITz-iIKPzw
8963,4.33,0,0,Vamshi,10,3,o7I37oBCV_lOyQl7wj6DUQ
8964,4.75,1,0,Amber,4,0,TIUxo8Gnoxc1DhBD8saIaw
8965,4.5,0,0,Jim,2,0,H839ygYDNFMsomNswqOK2Q
8966,2.0,0,0,Amanda,1,1,hBmYSJySvqW4XdF8AJ0ZEQ
8967,3.0,1,18,Denise,7,16,Uk5DAoM8NJVEfeSVYPpIRg
8968,3.72,280,179,Samantha,265,522,BLUDPZW_d2fAF0Pia28ZlA
8969,4.0,0,0,Jim,2,3,I-InMzvRBPLauPu6r_QMhw
8970,4.33,3,2,Covey,3,2,hsdWN0vcnR-rPyRTztw7Sw
8971,4.1,39,5,Nina,31,35,hvIJcSMnz3h6LRk2sVAVXQ
8972,3.6,5,6,Kirby,15,20,PRrXY3z0wD1XQv--FkSILQ
8973,3.88,8,17,Lixia,24,23,MZfzynK-tKu5Lg0GbrAgpA
8974,4.0,2,0,S,6,2,Kfq5v2funG56HKTvivvVPA
8975,5.0,2,2,Derek,6,8,eCheDKUz7-8wJ_8etjUpCg
8976,5.0,12,8,Michelle,5,20,tdoUGB4EyAIbvvbWq68Qog
8977,3.66,37,26,Lora,87,136,zS8eZ-28lCFSC8tvSzgdWw
8978,2.0,0,0,Kenneth,2,0,a77lblXClC1eyUmlNpmjhw
8979,5.0,0,0,Doyle,2,4,UaJBEnuTq3O2aRAe0t8H1A
8980,1.2,1,1,Jill,5,1,opAyLcfUqQHbzQvdhD8hjA
8981,1.0,0,0,Amy,1,1,qK2tQnXZge0BthJ9Z-d0Gw
8982,2.33,1,4,Adam A-Bomb,3,6,X8-fj4HEWzLg3KwofSUugA
8983,5.0,0,0,Tiffany,2,1,eGWtSkoIFH8ZiVFAZQb9OA
8984,3.82,6,2,Billy,11,22,fJTq39fyj0EPMydqKwz-Rw
8985,3.08,141,123,john,131,259,N3L6SDymSRkYQtTiSDmXSg
8986,3.35,58,98,Gary,165,148,PWa-veT8AddizwqSlXI5nQ
8987,4.32,87,92,Eric,114,244,i-irTdF9JerNf0hG64EpEg
8988,3.28,6,5,Sunny,36,51,KWLpwr7BCgiJ17xeKQvXvQ
8989,5.0,0,0,Elizabeth,4,1,kgEg9FvlNT3t37xpHkg-TQ
8990,3.64,10,15,Sam,14,59,IgvEoFE-UJlCqAN4Iu0u4g
8991,4.0,1,1,Bob,1,3,sLyhHkEa8hD8WUJwNzmxoQ
8992,4.83,0,0,Robert,7,5,vysUC3IBBeeqOjCGFU0KSg
8993,3.82,406,261,christina,423,648,2LE_1IcSFlOUUM_lDKwE4A
8994,4.75,0,1,Katy,4,2,2GGr7pozUcY99CGFCx9xKg
8995,5.0,1,0,Kerry,1,2,xyhzxOA3S0_i_e0OUZFv2A
8996,3.5,12,16,Pete,12,29,xNOOF142vmZEvASQ1g2QSQ
8997,5.0,0,0,Becky,1,1,Y1Jh0Cq2aqyUAJylJamKmQ
8998,3.77,271,251,Marsh,274,548,JocWx18d-z4d0MmohBFpyA
8999,4.1,4,0,Cindy,21,15,raMPJ-B_sYOi8dcmPYBVpA
9000,5.0,1,0,Shannon,4,2,6_W_Ym-DuBhO3DV9-nsJeg
9001,3.53,53,56,Deborah,51,79,or3jzZMx35DGHsq6yoQMtQ
9002,5.0,1,0,Juan,2,2,k4z6CxGPriSVSTBr9UP7kg
9003,5.0,0,0,margaret,3,0,zh8k1kkHNwOxa5Ekz3tgPw
9004,4.07,90,47,Christopher,94,117,0EM8JSXYMPWeDz5PrN3omg
